"","time","uid","geoid","sim_num","comp","incidI","hosp_curr","icu_curr","vent_curr","incidH","incidICU","incidVent","incidD","date_inds","sim_num_good","geo_ind"
"1",2020-02-01,"6059-4","6059","4","diffI",2,0,0,0,0,0,0,0,1,1,30
"2",2020-02-02,"6037-4","6037","4","diffI",2,0,0,0,0,0,0,0,2,1,19
"3",2020-02-02,"6059-4","6059","4","diffI",3,0,0,0,0,0,0,0,2,1,30
"4",2020-02-03,"6037-4","6037","4","diffI",1,0,0,0,0,0,0,0,3,1,19
"5",2020-02-03,"6059-4","6059","4","diffI",1,0,0,0,0,0,0,0,3,1,30
"6",2020-02-03,"6085-4","6085","4","diffI",1,0,0,0,0,0,0,0,3,1,43
"7",2020-02-04,"6037-4","6037","4","diffI",3,0,0,0,0,0,0,0,4,1,19
"8",2020-02-04,"6059-4","6059","4","diffI",2,0,0,0,0,0,0,0,4,1,30
"9",2020-02-05,"6059-4","6059","4","diffI",3,0,0,0,0,0,0,0,5,1,30
"10",2020-02-05,"6071-4","6071","4","diffI",1,0,0,0,0,0,0,0,5,1,36
"11",2020-02-05,"6085-4","6085","4","diffI",1,0,0,0,0,0,0,0,5,1,43
"12",2020-02-06,"6001-4","6001","4","diffI",1,0,0,0,0,0,0,0,6,1,1
"13",2020-02-06,"6037-4","6037","4","diffI",1,0,0,0,0,0,0,0,6,1,19
"14",2020-02-06,"6059-4","6059","4","diffI",3,0,0,0,0,0,0,0,6,1,30
"15",2020-02-07,"6037-4","6037","4","diffI",1,0,0,0,0,0,0,0,7,1,19
"16",2020-02-07,"6059-4","6059","4","diffI",6,1,0,0,1,0,0,0,7,1,30
"17",2020-02-07,"6073-4","6073","4","diffI",1,0,0,0,0,0,0,0,7,1,37
"18",2020-02-07,"6087-4","6087","4","diffI",1,0,0,0,0,0,0,0,7,1,44
"19",2020-02-08,"6037-4","6037","4","diffI",2,0,0,0,0,0,0,0,8,1,19
"20",2020-02-08,"6059-4","6059","4","diffI",3,1,0,0,0,0,0,0,8,1,30
"21",2020-02-08,"6087-4","6087","4","diffI",1,0,0,0,0,0,0,0,8,1,44
"22",2020-02-09,"6037-4","6037","4","diffI",4,1,0,0,1,0,0,0,9,1,19
"23",2020-02-09,"6059-4","6059","4","diffI",2,2,0,0,1,0,0,0,9,1,30
"24",2020-02-09,"6065-4","6065","4","diffI",2,0,0,0,0,0,0,0,9,1,33
"25",2020-02-10,"6001-4","6001","4","diffI",1,0,0,0,0,0,0,0,10,1,1
"26",2020-02-10,"6059-4","6059","4","diffI",9,2,0,0,0,0,0,0,10,1,30
"27",2020-02-10,"6065-4","6065","4","diffI",1,0,0,0,0,0,0,0,10,1,33
"28",2020-02-10,"6085-4","6085","4","diffI",2,0,0,0,0,0,0,0,10,1,43
"29",2020-02-11,"6001-4","6001","4","diffI",2,0,0,0,0,0,0,0,11,1,1
"30",2020-02-11,"6037-4","6037","4","diffI",2,1,0,0,0,0,0,0,11,1,19
"31",2020-02-11,"6059-4","6059","4","diffI",6,3,0,0,1,0,0,0,11,1,30
"32",2020-02-11,"6065-4","6065","4","diffI",3,0,0,0,0,0,0,0,11,1,33
"33",2020-02-11,"6073-4","6073","4","diffI",1,0,0,0,0,0,0,0,11,1,37
"34",2020-02-11,"6085-4","6085","4","diffI",2,0,0,0,0,0,0,0,11,1,43
"35",2020-02-12,"6001-4","6001","4","diffI",1,0,0,0,0,0,0,0,12,1,1
"36",2020-02-12,"6037-4","6037","4","diffI",4,1,0,0,0,0,0,0,12,1,19
"37",2020-02-12,"6059-4","6059","4","diffI",5,3,0,0,0,0,0,0,12,1,30
"38",2020-02-12,"6065-4","6065","4","diffI",2,0,0,0,0,0,0,0,12,1,33
"39",2020-02-12,"6071-4","6071","4","diffI",2,0,0,0,0,0,0,0,12,1,36
"40",2020-02-12,"6073-4","6073","4","diffI",3,0,0,0,0,0,0,0,12,1,37
"41",2020-02-12,"6087-4","6087","4","diffI",2,0,0,0,0,0,0,0,12,1,44
"42",2020-02-12,"6111-4","6111","4","diffI",2,0,0,0,0,0,0,0,12,1,56
"43",2020-02-13,"6037-4","6037","4","diffI",9,1,0,0,0,0,0,0,13,1,19
"44",2020-02-13,"6059-4","6059","4","diffI",3,4,0,0,1,0,0,0,13,1,30
"45",2020-02-13,"6071-4","6071","4","diffI",3,0,0,0,0,0,0,0,13,1,36
"46",2020-02-13,"6073-4","6073","4","diffI",1,0,0,0,0,0,0,0,13,1,37
"47",2020-02-13,"6081-4","6081","4","diffI",1,0,0,0,0,0,0,0,13,1,41
"48",2020-02-13,"6085-4","6085","4","diffI",1,0,0,0,0,0,0,0,13,1,43
"49",2020-02-14,"6037-4","6037","4","diffI",7,2,0,0,1,0,0,0,14,1,19
"50",2020-02-14,"6047-4","6047","4","diffI",1,0,0,0,0,0,0,0,14,1,24
"51",2020-02-14,"6059-4","6059","4","diffI",2,4,0,0,0,0,0,0,14,1,30
"52",2020-02-14,"6065-4","6065","4","diffI",1,0,0,0,0,0,0,0,14,1,33
"53",2020-02-14,"6071-4","6071","4","diffI",1,0,0,0,0,0,0,0,14,1,36
"54",2020-02-14,"6073-4","6073","4","diffI",2,0,0,0,0,0,0,0,14,1,37
"55",2020-02-14,"6081-4","6081","4","diffI",1,0,0,0,0,0,0,0,14,1,41
"56",2020-02-15,"6037-4","6037","4","diffI",8,2,0,0,0,0,0,0,15,1,19
"57",2020-02-15,"6047-4","6047","4","diffI",1,0,0,0,0,0,0,0,15,1,24
"58",2020-02-15,"6059-4","6059","4","diffI",7,5,0,0,1,0,0,0,15,1,30
"59",2020-02-15,"6065-4","6065","4","diffI",1,0,0,0,0,0,0,0,15,1,33
"60",2020-02-15,"6071-4","6071","4","diffI",2,0,0,0,0,0,0,0,15,1,36
"61",2020-02-15,"6081-4","6081","4","diffI",1,0,0,0,0,0,0,0,15,1,41
"62",2020-02-15,"6085-4","6085","4","diffI",3,0,0,0,0,0,0,0,15,1,43
"63",2020-02-15,"6097-4","6097","4","diffI",1,0,0,0,0,0,0,0,15,1,49
"64",2020-02-15,"6111-4","6111","4","diffI",3,0,0,0,0,0,0,0,15,1,56
"65",2020-02-16,"6001-4","6001","4","diffI",3,1,0,0,1,0,0,0,16,1,1
"66",2020-02-16,"6037-4","6037","4","diffI",11,2,0,0,0,0,0,0,16,1,19
"67",2020-02-16,"6047-4","6047","4","diffI",1,0,0,0,0,0,0,0,16,1,24
"68",2020-02-16,"6059-4","6059","4","diffI",4,5,0,0,0,0,0,0,16,1,30
"69",2020-02-16,"6071-4","6071","4","diffI",6,0,0,0,0,0,0,0,16,1,36
"70",2020-02-16,"6073-4","6073","4","diffI",3,1,0,0,1,0,0,0,16,1,37
"71",2020-02-16,"6077-4","6077","4","diffI",1,0,0,0,0,0,0,0,16,1,39
"72",2020-02-16,"6085-4","6085","4","diffI",1,1,0,0,1,0,0,0,16,1,43
"73",2020-02-16,"6095-4","6095","4","diffI",1,0,0,0,0,0,0,0,16,1,48
"74",2020-02-16,"6111-4","6111","4","diffI",2,0,0,0,0,0,0,0,16,1,56
"75",2020-02-17,"6001-4","6001","4","diffI",2,1,0,0,0,0,0,0,17,1,1
"76",2020-02-17,"6013-4","6013","4","diffI",1,0,0,0,0,0,0,0,17,1,7
"77",2020-02-17,"6037-4","6037","4","diffI",15,2,0,0,0,0,0,0,17,1,19
"78",2020-02-17,"6047-4","6047","4","diffI",1,0,0,0,0,0,0,0,17,1,24
"79",2020-02-17,"6059-4","6059","4","diffI",2,6,0,0,1,0,0,0,17,1,30
"80",2020-02-17,"6065-4","6065","4","diffI",1,0,0,0,0,0,0,0,17,1,33
"81",2020-02-17,"6071-4","6071","4","diffI",3,1,0,0,1,0,0,0,17,1,36
